 ,Area,Mean,Min,Max,X,Y
1,0,136,136,136,1489.000,853.000
2,0,119,119,119,2215.101,708.943
3,0,174,174,174,1652.051,1333.928
4,0,143,143,143,2293.928,1274.808
5,0,117,117,117,2274.221,1359.265
6,0,107,107,107,2209.471,1806.890
7,0,107,107,107,2189.764,2023.664
8,0,100,100,100,2164.427,2063.078
9,0,103,103,103,1457.799,1677.389
10,0,181,181,181,2158.796,1331.113
11,0,145,145,145,2322.081,1649.236
12,0,211,211,211,2094.045,1857.564
13,0,229,229,229,2271.406,1598.562
14,0,123,123,123,2012.403,1584.485
