 ,Area,Mean,Min,Max,X,Y
1,0,159,159,159,1228.000,922.000
2,0,183,183,183,1970.833,896.833
3,0,234,234,234,1434.833,1440.500
4,0,110,110,110,2038.500,1480.500
5,0,161,161,161,1995.500,1566.500
6,0,169,169,169,1980.500,2025.500
7,0,156,156,156,1990.500,2104.500
8,0,183,183,183,1916.500,2180.500
9,0,138,138,138,1197.500,1747.500
10,0,198,198,198,1909.500,1547.833
11,0,222,222,222,2077.500,1775.833
12,0,240,240,240,1905.500,1947.833
13,0,235,235,235,2064.167,1777.167
14,0,224,224,224,1749.500,1733.167
