 ,Area,Mean,Min,Max,X,Y
1,0,188,188,188,976.000,588.000
2,0,131,131,131,1823.500,543.500
3,0,196,196,196,1219.500,1135.500
4,0,173,173,173,1779.500,1143.500
5,0,159,159,159,1791.500,1215.500
6,0,162,162,162,1755.500,1659.500
7,0,125,125,125,1767.500,1751.500
8,0,112,112,112,1671.500,1851.500
9,0,179,179,179,855.500,1515.500
10,0,201,201,201,1703.500,1151.500
11,0,113,113,113,1859.500,1439.500
12,0,195,195,195,1675.500,1651.500
13,0,228,228,228,1831.500,1403.500
14,0,215,215,215,1479.500,1383.500
