 ,Area,Mean,Min,Max,X,Y
1,0,171,171,171,561.000,765.000
2,0,185,185,185,1319.500,668.500
3,0,204,204,204,797.500,1286.500
4,0,140,140,140,1385.500,1274.500
5,0,195,195,195,1331.500,1352.500
6,0,199,199,199,1220.500,1742.500
7,0,193,193,193,1241.500,1937.500
8,0,166,166,166,1211.500,1991.500
9,0,126,126,126,491.500,1697.500
10,0,209,209,209,1265.500,1286.500
11,0,157,157,157,1337.500,1610.500
12,0,219,219,219,1160.500,1793.500
13,0,188,188,188,1286.500,1544.500
14,0,159,159,159,1046.500,1550.500
