 ,Area,Mean,Min,Max,X,Y
1,0,176,176,176,1196.000,672.000
2,0,148,148,148,1923.500,651.500
3,0,211,211,211,1403.500,1175.500
4,0,121,121,121,1947.500,1215.500
5,0,187,187,187,1875.500,1271.500
6,0,146,146,146,1815.500,1663.500
7,0,147,147,147,1823.500,1823.500
8,0,128,128,128,1767.500,1895.500
9,0,80,80,80,1091.500,1487.500
10,0,191,191,191,1811.500,1223.500
11,0,158,158,158,1891.500,1511.500
12,0,197,197,197,1707.500,1751.500
13,0,234,234,234,1835.500,1459.500
14,0,176,176,176,1523.500,1403.500
