 ,Area,Mean,Min,Max,X,Y
1,0,149,149,149,1511.778,829.770
2,0,187,187,187,2253.091,714.867
3,0,188,188,188,1723.052,1341.276
4,0,107,107,107,2323.515,1281.971
5,0,158,158,158,2282.743,1344.983
6,0,182,182,182,2212.319,1763.824
7,0,137,137,137,2253.091,1952.859
8,0,133,133,133,2230.851,2001.044
9,0,80,80,80,1471.006,1719.346
10,0,192,192,192,2227.145,1333.863
11,0,181,181,181,2338.342,1608.149
12,0,191,191,191,2123.361,1808.303
13,0,253,253,253,2290.156,1567.376
14,0,163,163,163,1923.207,1559.963
