 ,Area,Mean,Min,Max,X,Y
1,0,159,159,159,1779.000,1272.000
2,0,168,168,168,2618.833,1010.833
3,0,218,218,218,2040.167,1752.167
4,0,124,124,124,2684.500,1690.500
5,0,171,171,171,2615.500,1762.500
6,0,145,145,145,2609.500,2390.500
7,0,110,110,110,2609.500,2591.500
8,0,170,170,170,2519.500,2675.500
9,0,105,105,105,1757.500,2162.500
10,0,191,191,191,2634.167,1870.833
11,0,65,65,65,2796.833,2120.167
12,0,224,224,224,2571.500,2350.833
13,0,166,166,166,2746.167,2124.167
14,0,203,203,203,2409.500,2089.500
