 ,Area,Mean,Min,Max,X,Y
1,0,188,188,188,1851.000,1167.000
2,0,191,191,191,2761.500,1074.500
3,0,212,212,212,2099.500,1741.500
4,0,157,157,157,2799.500,1745.500
5,0,171,171,171,2730.167,1790.833
6,0,161,161,161,2775.500,2300.833
7,0,142,142,142,2786.167,2467.500
8,0,150,150,150,2694.167,2590.167
9,0,133,133,133,1745.500,2261.500
10,0,198,198,198,2677.500,1792.500
11,0,226,226,226,2799.500,2098.500
12,0,199,199,199,2719.500,2336.500
13,0,174,174,174,2837.500,2072.500
14,0,189,189,189,2399.500,2052.500
