 ,Area,Mean,Min,Max,X,Y
1,0,168,168,168,1140.000,728.000
2,0,110,110,110,1863.500,491.500
3,0,180,180,180,1463.500,1143.500
4,0,128,128,128,2079.500,1043.500
5,0,202,202,202,1967.500,1095.500
6,0,166,166,166,1999.500,1471.500
7,0,179,179,179,2055.500,1599.500
8,0,160,160,160,1999.500,1683.500
9,0,124,124,124,1211.500,1491.500
10,0,215,215,215,1935.500,1099.500
11,0,150,150,150,2047.500,1347.500
12,0,212,212,212,1931.500,1543.500
13,0,228,228,228,2003.500,1299.500
14,0,206,206,206,1715.500,1347.500
