 ,Area,Mean,Min,Max,X,Y
1,0,208,208,208,1755.000,1224.000
2,0,150,150,150,2573.500,980.500
3,0,189,189,189,2063.500,1661.500
4,0,145,145,145,2657.500,1586.500
5,0,160,160,160,2624.500,1631.500
6,0,168,168,168,2561.500,2087.500
7,0,106,106,106,2600.500,2216.500
8,0,102,102,102,2567.500,2291.500
9,0,130,130,130,1784.500,2075.500
10,0,201,201,201,2546.500,1580.500
11,0,178,178,178,2657.500,1904.500
12,0,202,202,202,2456.500,2144.500
13,0,237,237,237,2606.500,1859.500
14,0,225,225,225,2276.500,1877.500
