 ,Area,Mean,Min,Max,X,Y
1,0,169,169,169,1224.500,723.500
2,0,160,160,160,1980.500,498.500
3,0,196,196,196,1488.500,1131.500
4,0,143,143,143,1986.500,1097.500
5,0,162,162,162,1926.500,1167.500
6,0,175,175,175,1910.500,1616.500
7,0,147,147,147,1940.500,1757.500
8,0,190,190,190,1864.500,1845.500
9,0,105,105,105,1205.500,1565.500
10,0,188,188,188,1842.500,1145.500
11,0,158,158,158,2004.500,1411.500
12,0,197,197,197,1802.500,1623.500
13,0,181,181,181,1970.500,1417.500
14,0,213,213,213,1724.500,1413.500
