 ,Area,Mean,Min,Max,X,Y
1,0,143,143,143,1419.000,951.000
2,0,190,190,190,2191.500,835.500
3,0,210,210,210,1601.500,1415.500
4,0,89,89,89,2257.500,1417.500
5,0,160,160,160,2187.500,1475.500
6,0,169,169,169,2191.500,1869.500
7,0,129,129,129,2231.500,2055.500
8,0,182,182,182,2157.500,2145.500
9,0,141,141,141,1405.500,1761.500
10,0,210,210,210,2143.500,1467.500
11,0,116,116,116,2263.500,1715.500
12,0,224,224,224,2147.500,1889.500
13,0,209,209,209,2229.500,1683.500
14,0,212,212,212,1953.500,1679.500
