 ,Area,Mean,Min,Max,X,Y
1,0,179,179,179,1515.000,933.000
2,0,146,146,146,2257.500,794.500
3,0,207,207,207,1693.500,1370.500
4,0,137,137,137,2299.500,1340.500
5,0,190,190,190,2224.833,1377.500
6,0,153,153,153,2262.167,1831.833
7,0,149,149,149,2327.500,2023.833
8,0,182,182,182,2238.167,2090.500
9,0,120,120,120,1465.500,1771.500
10,0,191,191,191,2205.500,1417.500
11,0,101,101,101,2291.500,1669.500
12,0,187,187,187,2201.500,1889.500
13,0,229,229,229,2259.500,1647.500
14,0,185,185,185,1989.500,1643.500
