 ,Area,Mean,Min,Max,X,Y
1,0,146,146,146,1200.000,777.000
2,0,178,178,178,1897.500,709.500
3,0,184,184,184,1395.500,1201.500
4,0,175,175,175,1953.500,1237.500
5,0,169,169,169,1921.500,1287.500
6,0,171,171,171,1945.500,1675.500
7,0,133,133,133,1971.500,1801.500
8,0,69,69,69,1909.500,1909.500
9,0,131,131,131,1193.500,1585.500
10,0,224,224,224,1849.500,1277.500
11,0,150,150,150,2013.500,1501.500
12,0,205,205,205,1897.500,1687.500
13,0,255,255,255,1971.500,1485.500
14,0,255,255,255,1623.500,1449.500
