 ,Area,Mean,Min,Max,X,Y
1,0,208,208,208,1523.000,617.000
2,0,143,143,143,2516.608,452.506
3,0,193,193,193,1866.324,1234.308
4,0,164,164,164,2724.845,1153.936
5,0,183,183,183,2629.859,1197.775
6,0,144,144,144,2534.874,1862.671
7,0,126,126,126,2556.794,2092.828
8,0,121,121,121,2491.035,2154.933
9,0,48,48,48,1475.424,1654.434
10,0,212,212,212,2545.834,1241.614
11,0,167,167,167,2710.231,1610.595
12,0,169,169,169,2443.542,1884.591
13,0,214,214,214,2604.287,1592.329
14,0,214,214,214,2206.079,1555.796
