 ,Area,Mean,Min,Max,X,Y
1,0,187,187,187,1044.000,726.000
2,0,192,192,192,1691.500,568.500
3,0,214,214,214,1317.500,1155.500
4,0,168,168,168,1830.167,1048.833
5,0,192,192,192,1784.833,1116.833
6,0,192,192,192,1720.500,1537.500
7,0,143,143,143,1759.500,1683.500
8,0,190,190,190,1706.500,1754.500
9,0,79,79,79,1016.500,1499.500
10,0,225,225,225,1718.167,1128.833
11,0,254,254,254,1835.500,1363.500
12,0,230,230,230,1655.500,1551.500
13,0,251,251,251,1779.500,1351.500
14,0,207,207,207,1512.833,1346.167
