 ,Area,Mean,Min,Max,X,Y
1,0,129,129,129,1746.000,1250.000
2,0,126,126,126,2603.500,1098.500
3,0,185,185,185,2037.500,1758.500
4,0,108,108,108,2729.500,1754.500
5,0,132,132,132,2685.500,1833.167
6,0,139,139,139,2706.833,2319.167
7,0,127,127,127,2721.500,2487.167
8,0,134,134,134,2656.167,2531.167
9,0,114,114,114,1846.500,2253.500
10,0,173,173,173,2628.500,1823.500
11,0,139,139,139,2773.833,2084.833
12,0,211,211,211,2639.167,2275.500
13,0,205,205,205,2747.167,2060.833
14,0,186,186,186,2421.833,2066.167
