 ,Area,Mean,Min,Max,X,Y
1,0,206,206,206,1149.500,1049.500
2,0,186,186,186,2061.500,859.500
3,0,213,213,213,1453.500,1655.500
4,0,120,120,120,2183.500,1703.500
5,0,163,163,163,2073.500,1809.500
6,0,185,185,185,1959.500,2191.500
7,0,141,141,141,1967.500,2375.500
8,0,186,186,186,1883.500,2483.500
9,0,196,196,196,983.500,2065.500
10,0,195,195,195,1971.500,1747.500
11,0,213,213,213,2091.500,2049.500
12,0,204,204,204,1855.500,2209.500
13,0,203,203,203,2027.500,1993.500
14,0,210,210,210,1662.500,1981.500
