 ,Area,Mean,Min,Max,X,Y
1,0,143,143,143,1355.000,907.000
2,0,37,37,37,2079.833,768.833
3,0,154,154,154,1607.500,1330.500
4,0,128,128,128,2222.167,1340.833
5,0,152,152,152,2152.833,1411.500
6,0,166,166,166,2146.167,1780.833
7,0,182,182,182,2159.500,1907.500
8,0,171,171,171,2083.500,1982.167
9,0,144,144,144,1443.500,1767.500
10,0,188,188,188,2087.500,1377.500
11,0,144,144,144,2211.500,1619.500
12,0,206,206,206,2075.500,1793.500
13,0,236,236,236,2181.500,1579.500
14,0,200,200,200,1881.500,1573.500
