 ,Area,Mean,Min,Max,X,Y
1,0,157,157,157,1180.000,712.000
2,0,125,125,125,1991.500,567.500
3,0,163,163,163,1463.500,1131.500
4,0,120,120,120,2071.500,1123.500
5,0,160,160,160,1975.500,1163.500
6,0,133,133,133,1919.500,1503.500
7,0,123,123,123,1951.500,1655.500
8,0,109,109,109,1895.500,1735.500
9,0,120,120,120,1159.500,1467.500
10,0,184,184,184,1875.500,1107.500
11,0,137,137,137,2015.500,1363.500
12,0,164,164,164,1863.500,1563.500
13,0,206,206,206,1967.500,1339.500
14,0,191,191,191,1647.500,1319.500
