 ,Area,Mean,Min,Max,X,Y
1,0,165,165,165,1056.500,850.500
2,0,157,157,157,1806.500,760.500
3,0,180,180,180,1272.500,1302.500
4,0,112,112,112,1874.500,1305.167
5,0,151,151,151,1798.500,1379.833
6,0,129,129,129,1794.500,1758.500
7,0,134,134,134,1823.833,1903.833
8,0,137,137,137,1769.167,1970.500
9,0,87,87,87,1068.500,1642.500
10,0,175,175,175,1740.500,1378.500
11,0,100,100,100,1852.500,1598.500
12,0,155,155,155,1766.500,1826.500
13,0,214,214,214,1828.500,1578.500
14,0,158,158,158,1562.500,1550.500
