 ,Area,Mean,Min,Max,X,Y
1,0,216,216,216,1716.500,1091.500
2,0,117,117,117,2451.500,919.500
3,0,212,212,212,1984.500,1581.500
4,0,104,104,104,2518.500,1499.500
5,0,174,174,174,2444.500,1578.833
6,0,155,155,155,2455.167,2009.500
7,0,130,130,130,2465.833,2170.833
8,0,113,113,113,2417.833,2238.833
9,0,113,113,113,1800.500,1947.500
10,0,203,203,203,2404.500,1565.500
11,0,76,76,76,2542.500,1827.500
12,0,199,199,199,2392.500,2069.500
13,0,166,166,166,2494.500,1827.500
14,0,197,197,197,2200.500,1821.500
