 ,Area,Mean,Min,Max,X,Y
1,0,147,147,147,1141.500,676.500
2,0,182,182,182,1789.500,506.500
3,0,162,162,162,1435.500,1041.500
4,0,157,157,157,1951.500,1023.500
5,0,193,193,193,1915.500,1075.500
6,0,153,153,153,1949.500,1433.500
7,0,151,151,151,1985.500,1523.500
8,0,165,165,165,1933.500,1605.500
9,0,42,42,42,1215.500,1329.500
10,0,193,193,193,1787.500,1007.500
11,0,156,156,156,1991.500,1247.500
12,0,191,191,191,1849.500,1509.500
13,0,200,200,200,1965.500,1233.500
14,0,196,196,196,1647.500,1239.500
