 ,Area,Mean,Min,Max,X,Y
1,0,184,184,184,1224.000,628.000
2,0,122,122,122,1955.500,451.500
3,0,179,179,179,1523.500,1051.500
4,0,155,155,155,2067.500,963.500
5,0,184,184,184,1995.500,1039.500
6,0,171,171,171,1955.500,1499.500
7,0,144,144,144,1963.500,1695.500
8,0,119,119,119,1907.500,1751.500
9,0,105,105,105,1203.500,1463.500
10,0,205,205,205,1939.500,1067.500
11,0,165,165,165,2059.500,1307.500
12,0,202,202,202,1855.500,1551.500
13,0,198,198,198,2031.500,1295.500
14,0,203,203,203,1691.500,1291.500
