 ,Area,Mean,Min,Max,X,Y
1,0,173,173,173,1077.000,609.000
2,0,143,143,143,1742.500,551.500
3,0,197,197,197,1310.500,1037.500
4,0,106,106,106,1817.500,1016.500
5,0,176,176,176,1745.500,1034.500
6,0,153,153,153,1748.500,1400.500
7,0,131,131,131,1763.500,1523.500
8,0,111,111,111,1682.500,1592.500
9,0,79,79,79,1007.500,1277.500
10,0,204,204,204,1703.500,1019.500
11,0,158,158,158,1802.500,1277.500
12,0,185,185,185,1664.500,1445.500
13,0,218,218,218,1769.500,1220.500
14,0,202,202,202,1469.500,1226.500
