 ,Area,Mean,Min,Max,X,Y
1,0,209,209,209,1622.833,1194.500
2,0,166,166,166,2617.833,1065.167
3,0,210,210,210,2125.500,1758.500
4,0,116,116,116,2679.500,1732.500
5,0,163,163,163,2613.500,1789.500
6,0,167,167,167,2481.500,2365.500
7,0,131,131,131,2508.500,2515.500
8,0,140,140,140,2430.500,2593.500
9,0,189,189,189,1485.500,2158.500
10,0,195,195,195,2547.500,1745.500
11,0,189,189,189,2683.500,2093.500
12,0,205,205,205,2363.500,2404.500
13,0,211,211,211,2599.500,2080.500
14,0,208,208,208,2251.500,2030.500
