 ,Area,Mean,Min,Max,X,Y
1,0,195,195,195,1836.000,1240.000
2,0,131,131,131,2765.500,1109.500
3,0,227,227,227,2037.500,1787.500
4,0,122,122,122,2779.500,1829.500
5,0,173,173,173,2639.500,1875.500
6,0,188,188,188,2705.500,2334.500
7,0,178,178,178,2771.500,2550.500
8,0,190,190,190,2715.500,2610.500
9,0,87,87,87,1809.500,2140.500
10,0,200,200,200,2586.500,1886.500
11,0,146,146,146,2730.500,2171.500
12,0,218,218,218,2661.500,2379.500
13,0,234,234,234,2697.500,2127.500
14,0,184,184,184,2451.500,2111.500
