 ,Area,Mean,Min,Max,X,Y
1,0,198,198,198,928.500,491.500
2,0,203,203,203,1696.500,427.500
3,0,220,220,220,1124.500,1063.500
4,0,145,145,145,1746.500,1065.500
5,0,166,166,166,1656.500,1129.500
6,0,207,207,207,1726.500,1575.500
7,0,190,190,190,1762.500,1769.500
8,0,199,199,199,1686.500,1841.500
9,0,174,174,174,914.500,1424.500
10,0,218,218,218,1574.500,1120.167
11,0,207,207,207,1768.500,1379.500
12,0,225,225,225,1650.500,1649.500
13,0,226,226,226,1745.167,1380.167
14,0,244,244,244,1454.500,1346.833
