 ,Area,Mean,Min,Max,X,Y
1,0,162,162,162,663.000,846.000
2,0,148,148,148,1364.500,734.500
3,0,155,155,155,839.500,1244.500
4,0,142,142,142,1370.500,1292.500
5,0,153,153,153,1319.500,1334.500
6,0,145,145,145,1247.500,1688.500
7,0,144,144,144,1250.500,1838.500
8,0,151,151,151,1226.500,1868.500
9,0,128,128,128,566.500,1553.500
10,0,164,164,164,1250.500,1268.500
11,0,150,150,150,1361.500,1538.500
12,0,162,162,162,1169.500,1718.500
13,0,173,173,173,1340.500,1520.500
14,0,154,154,154,1043.500,1478.500
