 ,Area,Mean,Min,Max,X,Y
1,0,196,196,196,1310.500,665.500
2,0,214,214,214,2095.500,623.167
3,0,200,200,200,1435.167,1171.833
4,0,196,196,196,2099.500,1254.833
5,0,206,206,206,2040.833,1309.167
6,0,186,186,186,2084.500,1736.500
7,0,182,182,182,2091.500,1917.500
8,0,173,173,173,2024.500,1982.500
9,0,177,177,177,1388.500,1623.500
10,0,229,229,229,1915.500,1224.500
11,0,236,236,236,2108.167,1525.167
12,0,231,231,231,1994.500,1749.500
13,0,217,217,217,2136.500,1485.500
14,0,226,226,226,1823.500,1496.500
