 ,Area,Mean,Min,Max,X,Y
1,0,156,156,156,1467.000,988.000
2,0,174,174,174,2172.500,843.833
3,0,202,202,202,1733.500,1411.500
4,0,157,157,157,2252.167,1359.500
5,0,170,170,170,2180.167,1402.167
6,0,159,159,159,2181.500,1794.833
7,0,156,156,156,2189.500,1928.167
8,0,170,170,170,2109.500,1996.167
9,0,174,174,174,1520.167,1712.167
10,0,211,211,211,2144.167,1424.167
11,0,153,153,153,2262.833,1626.833
12,0,218,218,218,2140.167,1770.833
13,0,244,244,244,2230.833,1597.500
14,0,172,172,172,1929.500,1592.167
