 ,Area,Mean,Min,Max,X,Y
1,0,202,202,202,1210.167,651.167
2,0,177,177,177,1980.167,339.500
3,0,205,205,205,1572.167,1086.167
4,0,156,156,156,2235.167,977.167
5,0,170,170,170,2120.167,1021.500
6,0,207,207,207,2147.500,1508.500
7,0,183,183,183,2200.833,1607.167
8,0,243,243,243,2143.500,1711.167
9,0,117,117,117,1301.500,1544.500
10,0,240,240,240,2032.167,1053.833
11,0,237,237,237,2216.167,1276.500
12,0,225,225,225,2097.500,1468.500
13,0,241,241,241,2174.833,1255.167
14,0,229,229,229,1881.833,1320.833
