 ,Area,Mean,Min,Max,X,Y
1,0,190,190,190,1755.000,1185.000
2,0,178,178,178,2606.500,1091.500
3,0,196,196,196,1984.500,1765.500
4,0,136,136,136,2636.500,1770.167
5,0,180,180,180,2552.500,1799.167
6,0,136,136,136,2611.167,2432.500
7,0,122,122,122,2640.500,2655.167
8,0,145,145,145,2587.167,2727.167
9,0,118,118,118,1774.500,2245.500
10,0,168,168,168,2556.500,1880.500
11,0,129,129,129,2664.500,2168.500
12,0,172,172,172,2580.500,2410.167
13,0,134,134,134,2685.833,2183.500
14,0,169,169,169,2385.833,2116.833
