 ,Area,Mean,Min,Max,X,Y
1,0,176,176,176,1808.000,1252.000
2,0,217,217,217,2571.500,1058.500
3,0,217,217,217,2047.500,1766.500
4,0,124,124,124,2671.500,1724.500
5,0,171,171,171,2603.500,1781.500
6,0,113,113,113,2583.500,2233.500
7,0,103,103,103,2587.500,2422.500
8,0,140,140,140,2513.500,2518.500
9,0,105,105,105,1799.500,2201.500
10,0,208,208,208,2553.500,1792.500
11,0,160,160,160,2657.500,2050.500
12,0,198,198,198,2529.500,2250.500
13,0,154,154,154,2625.500,2018.500
14,0,193,193,193,2339.500,1990.500
