 ,Area,Mean,Min,Max,X,Y
1,0,177,177,177,1575.000,864.000
2,0,142,142,142,2279.500,737.500
3,0,177,177,177,1757.500,1319.500
4,0,112,112,112,2402.500,1274.500
5,0,160,160,160,2279.500,1349.500
6,0,144,144,144,2282.500,1814.500
7,0,142,142,142,2291.500,1997.500
8,0,144,144,144,2258.500,2060.500
9,0,154,154,154,1487.500,1622.500
10,0,175,175,175,2216.500,1307.500
11,0,113,113,113,2393.500,1604.500
12,0,167,167,167,2198.500,1874.500
13,0,121,121,121,2342.500,1619.500
14,0,183,183,183,2069.500,1601.500
