 ,Area,Mean,Min,Max,X,Y
1,0,192,192,192,1735.000,1226.000
2,0,178,178,178,2591.310,983.912
3,0,179,179,179,2049.170,1702.010
4,0,144,144,144,2705.445,1640.187
5,0,175,175,175,2634.110,1702.010
6,0,152,152,152,2586.554,2130.015
7,0,135,135,135,2629.355,2291.706
8,0,117,117,117,2605.577,2358.285
9,0,108,108,108,1773.344,2158.549
10,0,196,196,196,2529.487,1654.454
11,0,163,163,163,2719.711,1949.302
12,0,206,206,206,2496.198,2168.060
13,0,240,240,240,2648.377,1901.746
14,0,202,202,202,2291.706,1906.501
