 ,Area,Mean,Min,Max,X,Y
1,0,148,148,148,1228.000,708.000
2,0,108,108,108,1971.500,543.500
3,0,165,165,165,1491.500,1143.500
4,0,104,104,104,2039.500,1163.500
5,0,152,152,152,1987.500,1219.500
6,0,133,133,133,1967.500,1615.500
7,0,136,136,136,2007.500,1759.500
8,0,115,115,115,1955.500,1847.500
9,0,61,61,61,1163.500,1535.500
10,0,188,188,188,1923.500,1183.500
11,0,134,134,134,2031.500,1431.500
12,0,183,183,183,1895.500,1663.500
13,0,214,214,214,1983.500,1391.500
14,0,187,187,187,1663.500,1391.500
