 ,Area,Mean,Min,Max,X,Y
1,0,105,105,105,1424.000,1072.000
2,0,106,106,106,2475.500,779.500
3,0,133,133,133,1847.500,1611.500
4,0,165,165,165,2599.500,1507.500
5,0,199,199,199,2519.500,1619.500
6,0,209,209,209,2471.500,2063.500
7,0,143,143,143,2471.500,2299.500
8,0,143,143,143,2439.500,2367.500
9,0,52,52,52,1427.500,2059.500
10,0,219,219,219,2427.500,1579.500
11,0,160,160,160,2635.500,1931.500
12,0,209,209,209,2363.500,2191.500
13,0,248,248,248,2523.500,1859.500
14,0,192,192,192,2079.500,1871.500
