 ,Area,Mean,Min,Max,X,Y
1,0,145,145,145,1220.000,620.000
2,0,132,132,132,1963.500,519.500
3,0,178,178,178,1463.500,1071.500
4,0,140,140,140,1983.500,1059.500
5,0,173,173,173,1971.500,1111.500
6,0,136,136,136,1975.500,1523.500
7,0,134,134,134,2031.500,1691.500
8,0,113,113,113,1963.500,1759.500
9,0,109,109,109,1187.500,1459.500
10,0,196,196,196,1943.500,1115.500
11,0,138,138,138,2095.500,1371.500
12,0,193,193,193,1895.500,1567.500
13,0,231,231,231,2027.500,1267.500
14,0,188,188,188,1675.500,1355.500
