 ,Area,Mean,Min,Max,X,Y
1,0,181,181,181,1377.000,987.000
2,0,121,121,121,2113.500,822.500
3,0,185,185,185,1589.500,1343.500
4,0,100,100,100,2148.833,1374.500
5,0,128,128,128,2094.167,1414.500
6,0,159,159,159,2124.833,1894.167
7,0,174,174,174,2158.167,2059.500
8,0,146,146,146,2103.500,2154.167
9,0,112,112,112,1405.500,1853.500
10,0,192,192,192,2066.167,1419.833
11,0,97,97,97,2175.500,1653.167
12,0,221,221,221,2087.500,1867.833
13,0,242,242,242,2147.500,1639.833
14,0,169,169,169,1910.167,1634.500
