 ,Area,Mean,Min,Max,X,Y
1,0,193,193,193,1015.000,606.000
2,0,157,157,157,1791.500,451.500
3,0,212,212,212,1288.500,1033.500
4,0,131,131,131,1858.500,1107.833
5,0,177,177,177,1781.167,1182.167
6,0,187,187,187,1807.167,1586.500
7,0,175,175,175,1870.500,1782.167
8,0,206,206,206,1813.833,1871.500
9,0,104,104,104,1015.500,1597.500
10,0,214,214,214,1668.833,1134.833
11,0,236,236,236,1825.500,1379.500
12,0,218,218,218,1733.500,1603.500
13,0,235,235,235,1797.833,1363.167
14,0,193,193,193,1535.500,1372.500
