 ,Area,Mean,Min,Max,X,Y
1,0,220,220,220,1167.000,925.000
2,0,192,192,192,1880.500,705.500
3,0,212,212,212,1406.500,1326.500
4,0,104,104,104,1997.500,1281.500
5,0,168,168,168,1922.500,1320.500
6,0,168,168,168,1883.500,1779.500
7,0,136,136,136,1910.500,1902.500
8,0,176,176,176,1880.500,1956.500
9,0,129,129,129,1181.500,1737.500
10,0,193,193,193,1871.500,1314.500
11,0,194,194,194,2027.500,1560.500
12,0,216,216,216,1835.500,1788.500
13,0,220,220,220,1952.500,1578.500
14,0,181,181,181,1697.500,1584.500
