 ,Area,Mean,Min,Max,X,Y
1,0,181,181,181,1160.000,676.000
2,0,155,155,155,1923.500,431.500
3,0,202,202,202,1447.500,1067.500
4,0,142,142,142,2103.500,979.500
5,0,198,198,198,1991.500,1055.500
6,0,180,180,180,2035.500,1463.500
7,0,173,173,173,2083.500,1603.500
8,0,169,169,169,2031.500,1703.500
9,0,119,119,119,1267.500,1507.500
10,0,208,208,208,1935.500,1039.500
11,0,142,142,142,2039.500,1283.500
12,0,218,218,218,1987.500,1475.500
13,0,223,223,223,2007.500,1255.500
14,0,222,222,222,1747.500,1275.500
