 ,Area,Mean,Min,Max,X,Y
1,0,194,194,194,1554.000,1159.000
2,0,185,185,185,2421.357,1060.605
3,0,174,174,174,1758.607,1674.001
4,0,113,113,113,2537.690,1691.627
5,0,141,141,141,2488.337,1730.405
6,0,184,184,184,2414.306,2227.467
7,0,137,137,137,2403.730,2431.932
8,0,123,123,123,2361.427,2470.710
9,0,139,139,139,1466.010,2058.254
10,0,205,205,205,2357.902,1670.475
11,0,132,132,132,2498.913,2065.305
12,0,243,243,243,2290.922,2361.427
13,0,212,212,212,2460.135,2001.850
14,0,255,255,255,2142.861,1998.325
