 ,Area,Mean,Min,Max,X,Y
1,0,147,147,147,1494.000,911.000
2,0,179,179,179,2246.500,763.500
3,0,171,171,171,1730.500,1384.500
4,0,119,119,119,2354.500,1372.500
5,0,143,143,143,2306.500,1414.500
6,0,144,144,144,2243.500,1849.500
7,0,120,120,120,2258.500,1978.500
8,0,145,145,145,2222.500,2050.500
9,0,122,122,122,1370.500,1774.500
10,0,210,210,210,2207.500,1387.500
11,0,184,184,184,2372.500,1672.500
12,0,193,193,193,2144.500,1849.500
13,0,233,233,233,2333.500,1639.500
14,0,172,172,172,2003.500,1627.500
