 ,Area,Mean,Min,Max,X,Y
1,0,170,170,170,1204.000,936.000
2,0,117,117,117,1999.500,631.500
3,0,165,165,165,1551.500,1367.500
4,0,134,134,134,2151.500,1199.500
5,0,145,145,145,2099.500,1303.500
6,0,148,148,148,2111.500,1711.500
7,0,168,168,168,2191.500,1847.500
8,0,145,145,145,2187.500,1903.500
9,0,91,91,91,1319.500,1791.500
10,0,169,169,169,1995.500,1283.500
11,0,144,144,144,2219.500,1511.500
12,0,174,174,174,2051.500,1791.500
13,0,176,176,176,2063.500,1487.500
14,0,173,173,173,1803.500,1559.500
