 ,Area,Mean,Min,Max,X,Y
1,0,218,218,218,451.500,826.500
2,0,154,154,154,1197.500,758.500
3,0,232,232,232,699.500,1351.500
4,0,157,157,157,1265.500,1339.500
5,0,180,180,180,1225.500,1415.500
6,0,204,204,204,1233.500,1867.500
7,0,193,193,193,1255.500,1987.500
8,0,165,165,165,1197.500,2065.500
9,0,198,198,198,509.500,1741.500
10,0,223,223,223,1147.500,1426.500
11,0,218,218,218,1275.500,1636.500
12,0,234,234,234,1155.500,1876.500
13,0,235,235,235,1309.500,1644.500
14,0,237,237,237,1037.500,1622.500
