 ,Area,Mean,Min,Max,X,Y
1,0,160,160,160,1098.500,1542.500
2,0,124,124,124,1734.500,1338.500
3,0,142,142,142,1345.500,1862.500
4,0,178,178,178,1775.500,1840.500
5,0,188,188,188,1705.500,1876.500
6,0,185,185,185,1723.500,2292.500
7,0,196,196,196,1731.500,2404.500
8,0,172,172,172,1667.500,2471.500
9,0,106,106,106,1111.500,2211.500
10,0,196,196,196,1663.500,1904.500
11,0,186,186,186,1739.500,2108.500
12,0,194,194,194,1685.500,2326.500
13,0,196,196,196,1711.500,2110.500
14,0,182,182,182,1445.500,2062.500
