 ,Area,Mean,Min,Max,X,Y
1,0,188,188,188,1168.000,918.000
2,0,105,105,105,1866.655,783.650
3,0,202,202,202,1381.359,1337.491
4,0,120,120,120,1929.716,1310.073
5,0,135,135,135,1910.523,1367.650
6,0,111,111,111,1872.138,1693.923
7,0,157,157,157,1894.073,1828.270
8,0,121,121,121,1850.204,1872.139
9,0,143,143,143,1107.181,1661.021
10,0,159,159,159,1828.270,1293.622
11,0,146,146,146,1910.523,1581.509
12,0,201,201,201,1800.852,1756.984
13,0,216,216,216,1847.462,1510.223
14,0,175,175,175,1647.312,1532.157
