 ,Area,Mean,Min,Max,X,Y
1,0,188,188,188,1526.000,1244.000
2,0,181,181,181,2449.559,1159.312
3,0,222,222,222,1776.233,1783.284
4,0,105,105,105,2530.640,1800.910
5,0,125,125,125,2488.337,1850.264
6,0,137,137,137,2474.236,2301.498
7,0,158,158,158,2527.115,2523.589
8,0,133,133,133,2470.710,2611.721
9,0,92,92,92,1402.555,2269.770
10,0,208,208,208,2361.427,1751.556
11,0,118,118,118,2530.640,2142.861
12,0,228,228,228,2347.326,2386.104
13,0,251,251,251,2491.862,2082.931
14,0,203,203,203,2149.911,2089.982
