 ,Area,Mean,Min,Max,X,Y
1,0,189,189,189,1500.000,1228.000
2,0,198,198,198,2318.500,1016.500
3,0,235,235,235,1748.500,1730.500
4,0,134,134,134,2414.500,1739.500
5,0,142,142,142,2339.500,1832.500
6,0,164,164,164,2330.500,2306.500
7,0,161,161,161,2367.500,2487.500
8,0,211,211,211,2243.500,2591.500
9,0,117,117,117,1406.500,2216.500
10,0,204,204,204,2269.500,1812.500
11,0,145,145,145,2384.500,2102.500
12,0,221,221,221,2270.500,2336.500
13,0,215,215,215,2357.500,2099.500
14,0,193,193,193,2073.500,2070.500
