 ,Area,Mean,Min,Max,X,Y
1,0,172,172,172,1582.000,1237.000
2,0,140,140,140,2417.831,1120.534
3,0,215,215,215,1762.132,1815.011
4,0,93,93,93,2502.438,1829.112
5,0,121,121,121,2467.185,1892.567
6,0,121,121,121,2393.155,2368.478
7,0,119,119,119,2410.781,2594.095
8,0,106,106,106,2364.952,2646.974
9,0,109,109,109,1402.555,2227.467
10,0,216,216,216,2312.073,1825.587
11,0,123,123,123,2513.014,2192.214
12,0,231,231,231,2266.245,2407.256
13,0,253,253,253,2453.084,2093.507
14,0,160,160,160,2111.133,2100.558
