 ,Area,Mean,Min,Max,X,Y
1,0,230,230,230,1029.000,666.000
2,0,185,185,185,1802.500,560.500
3,0,231,231,231,1253.500,1094.500
4,0,188,188,188,1826.500,1103.500
5,0,216,216,216,1757.500,1163.500
6,0,227,227,227,1715.500,1580.500
7,0,227,227,227,1742.500,1754.500
8,0,226,226,226,1715.500,1799.500
9,0,192,192,192,956.500,1418.500
10,0,233,233,233,1679.500,1112.500
11,0,214,214,214,1799.500,1385.500
12,0,234,234,234,1625.500,1667.500
13,0,215,215,215,1739.500,1394.500
14,0,209,209,209,1448.500,1337.500
