 ,Area,Mean,Min,Max,X,Y
1,0,172,172,172,1398.000,947.000
2,0,217,217,217,2135.500,752.500
3,0,187,187,187,1675.500,1336.500
4,0,102,102,102,2223.500,1264.500
5,0,125,125,125,2181.500,1318.500
6,0,138,138,138,2133.500,1683.500
7,0,139,139,139,2151.500,1808.500
8,0,180,180,180,2125.500,1870.500
9,0,102,102,102,1427.500,1730.500
10,0,189,189,189,2107.500,1334.500
11,0,185,185,185,2283.500,1538.500
12,0,206,206,206,2053.500,1702.500
13,0,240,240,240,2163.500,1478.500
14,0,139,139,139,1875.500,1524.500
