 ,Area,Mean,Min,Max,X,Y
1,0,216,216,216,1692.000,1222.000
2,0,212,212,212,2481.500,1113.500
3,0,231,231,231,1957.500,1698.500
4,0,104,104,104,2559.500,1727.167
5,0,175,175,175,2503.500,1779.167
6,0,106,106,106,2494.167,2147.833
7,0,98,98,98,2523.500,2263.833
8,0,106,106,106,2452.833,2339.833
9,0,145,145,145,1750.500,2106.500
10,0,209,209,209,2425.167,1714.500
11,0,211,211,211,2534.500,1977.167
12,0,229,229,229,2399.833,2195.833
13,0,246,246,246,2486.500,1917.167
14,0,199,199,199,2178.500,1922.500
