 ,Area,Mean,Min,Max,X,Y
1,0,162,162,162,1224.000,581.000
2,0,110,110,110,1974.240,451.484
3,0,161,161,161,1409.260,1054.129
4,0,134,134,134,2052.260,1072.962
5,0,158,158,158,2014.595,1113.318
6,0,156,156,156,1963.478,1581.444
7,0,153,153,153,1990.382,1799.365
8,0,125,125,125,1952.716,1831.649
9,0,78,78,78,1172.506,1508.804
10,0,205,205,205,1901.599,1048.749
11,0,153,153,153,2073.784,1374.285
12,0,204,204,204,1925.813,1570.682
13,0,216,216,216,2033.428,1328.548
14,0,222,222,222,1707.892,1331.239
