 ,Area,Mean,Min,Max,X,Y
1,0,171,171,171,1732.000,1176.000
2,0,155,155,155,2611.500,1059.500
3,0,204,204,204,2059.500,1715.500
4,0,125,125,125,2727.500,1655.500
5,0,148,148,148,2691.500,1715.500
6,0,156,156,156,2635.500,2059.500
7,0,167,167,167,2707.500,2203.500
8,0,142,142,142,2687.500,2287.500
9,0,122,122,122,1747.500,2179.500
10,0,219,219,219,2583.500,1703.500
11,0,164,164,164,2731.500,1951.500
12,0,213,213,213,2539.500,2131.500
13,0,242,242,242,2619.500,1875.500
14,0,213,213,213,2335.500,1923.500
