 ,Area,Mean,Min,Max,X,Y
1,0,209,209,209,1368.000,804.000
2,0,190,190,190,2027.500,638.500
3,0,209,209,209,1559.500,1196.500
4,0,188,188,188,2078.500,1151.500
5,0,188,188,188,2057.500,1199.500
6,0,188,188,188,2006.500,1589.500
7,0,171,171,171,1997.500,1730.500
8,0,152,152,152,1964.500,1769.500
9,0,160,160,160,1328.500,1457.500
10,0,201,201,201,1991.500,1160.500
11,0,196,196,196,2072.500,1433.500
12,0,208,208,208,1916.500,1655.500
13,0,213,213,213,2042.500,1451.500
14,0,215,215,215,1745.500,1388.500
