 ,Area,Mean,Min,Max,X,Y
1,0,160,160,160,1216.500,615.500
2,0,177,177,177,2036.500,597.500
3,0,161,161,161,1534.833,1129.500
4,0,117,117,117,2045.500,1150.833
5,0,191,191,191,1986.833,1212.167
6,0,177,177,177,2009.500,1732.833
7,0,164,164,164,2049.500,1876.500
8,0,211,211,211,1956.500,1959.500
9,0,111,111,111,1154.500,1562.500
10,0,197,197,197,1932.167,1186.833
11,0,223,223,223,2063.500,1470.167
12,0,206,206,206,1968.167,1674.833
13,0,223,223,223,2040.167,1464.167
14,0,216,216,216,1754.833,1460.500
