 ,Area,Mean,Min,Max,X,Y
1,0,160,160,160,1765.500,1177.500
2,0,211,211,211,2646.167,1082.833
3,0,208,208,208,2050.167,1704.167
4,0,102,102,102,2759.167,1748.167
5,0,143,143,143,2680.500,1808.167
6,0,176,176,176,2657.833,2233.500
7,0,127,127,127,2697.833,2390.833
8,0,177,177,177,2611.167,2476.167
9,0,147,147,147,1799.500,2122.500
10,0,185,185,185,2598.167,1748.500
11,0,219,219,219,2718.167,2016.500
12,0,210,210,210,2615.500,2220.500
13,0,242,242,242,2688.833,1993.833
14,0,189,189,189,2389.167,1969.167
