 ,Area,Mean,Min,Max,X,Y
1,0,173,173,173,1122.000,1884.000
2,0,106,106,106,2117.500,1535.500
3,0,202,202,202,1469.500,2603.500
4,0,131,131,131,2303.500,2465.500
5,0,140,140,140,2207.500,2585.500
6,0,144,144,144,2081.500,3473.500
7,0,133,133,133,2117.500,3755.500
8,0,134,134,134,2069.500,3833.500
9,0,57,57,57,989.500,3083.500
10,0,187,187,187,2129.500,2615.500
11,0,157,157,157,2333.500,3035.500
12,0,189,189,189,1979.500,3497.500
13,0,192,192,192,2201.500,3131.500
14,0,206,206,206,1871.500,3035.500
