 ,Area,Mean,Min,Max,X,Y
1,0,184,184,184,1824.000,1096.000
2,0,155,155,155,2666.500,1022.500
3,0,211,211,211,2060.500,1658.500
4,0,143,143,143,2693.500,1655.500
5,0,171,171,171,2645.500,1730.500
6,0,178,178,178,2673.500,2165.500
7,0,161,161,161,2753.500,2345.500
8,0,190,190,190,2645.500,2438.500
9,0,100,100,100,1754.500,2051.500
10,0,201,201,201,2573.500,1697.500
11,0,215,215,215,2721.500,1991.500
12,0,207,207,207,2623.500,2213.500
13,0,217,217,217,2695.500,1967.500
14,0,201,201,201,2385.500,1967.500
