 ,Area,Mean,Min,Max,X,Y
1,0,157,157,157,1147.000,878.000
2,0,152,152,152,1882.500,671.500
3,0,159,159,159,1402.500,1299.500
4,0,123,123,123,1942.500,1189.500
5,0,151,151,151,1894.500,1235.500
6,0,136,136,136,1868.500,1639.500
7,0,154,154,154,1908.500,1755.500
8,0,157,157,157,1900.500,1821.500
9,0,72,72,72,1108.500,1653.500
10,0,192,192,192,1838.500,1231.500
11,0,201,201,201,1950.500,1503.500
12,0,229,229,229,1780.500,1685.500
13,0,234,234,234,1886.500,1453.500
14,0,156,156,156,1610.500,1469.500
