 ,Area,Mean,Min,Max,X,Y
1,0,183,183,183,1477.000,1209.000
2,0,125,125,125,2364.952,1053.554
3,0,183,183,183,1751.556,1695.152
4,0,101,101,101,2456.609,1670.475
5,0,116,116,116,2407.256,1709.253
6,0,122,122,122,2361.427,2164.012
7,0,112,112,112,2393.155,2347.326
8,0,107,107,107,2340.276,2393.155
9,0,38,38,38,1458.959,2142.861
10,0,171,171,171,2287.396,1652.849
11,0,112,112,112,2477.761,1984.224
12,0,209,209,209,2262.720,2192.214
13,0,255,255,255,2417.831,1917.244
14,0,140,140,140,2100.558,1987.749
